,"{SIM_ID=""1""}","{SIM_ID=""2""}","{SIM_ID=""3""}","{SIM_ID=""4""}","{SIM_ID=""5""}"
2023-03-23 19:00:00,0.001752583,0.0282999,0.010264995,0.051591425,0.016740663
2023-03-23 19:00:01,0.008705552,0.028340273,0.016978504,0.051844503,0.016764673
2023-03-23 19:00:02,0.002650031,0.029846842,0.010435444,0.051974355,0.016672581
2023-03-23 19:00:03,0.003157336,0.029135203,0.010327737,0.052039932,0.021507405
2023-03-23 19:00:04,0.001628757,0.031373326,0.010341494,0.054894972,0.01692906
2023-03-23 19:00:05,0.001762207,0.028073652,0.011402318,0.051652537,0.022223625
2023-03-23 19:00:06,0.013230439,0.028175236,0.012380525,0.051871884,0.017387529
2023-03-23 19:00:07,0.001472303,0.028216534,0.010071543,0.051861788,0.020846369
2023-03-23 19:00:08,0.007864078,0.028064414,0.015471284,0.051863767,0.020379688
2023-03-23 19:00:09,0.007864078,0.036166718,0.013822733,0.052921584,0.017123425
2023-03-23 19:00:10,0.001626182,0.028064651,0.010361811,0.051541258,0.016897577
2023-03-23 19:00:11,0.00166215,0.027778545,0.010072429,0.051815933,0.016845045
2023-03-23 19:00:12,0.003769766,0.028175706,0.010996798,0.05176953,0.016808436
2023-03-23 19:00:13,0.001535387,0.027924356,0.011322769,0.051576419,0.01664585
2023-03-23 19:00:14,0.001815911,0.028793804,0.009779264,0.051803595,0.016845561
2023-03-23 19:00:15,0.006516441,0.028054639,0.010304475,0.051723393,0.016803609
2023-03-23 19:00:16,0.001875782,0.027939726,0.010067626,0.051428836,0.017760988
2023-03-23 19:00:17,0.003349366,0.027982369,0.013672707,0.052387619,0.017437382
2023-03-23 19:00:18,0.007991608,0.030378753,0.015208565,0.051811716,0.016793428
2023-03-23 19:00:19,0.004281598,0.028315321,0.015495326,0.05161209,0.01742132
2023-03-23 19:00:20,0.001687682,0.02792052,0.010123736,0.055300035,0.02166134
2023-03-23 19:00:21,0.014083247,0.02792121,0.01031475,0.051796062,0.016892757
2023-03-23 19:00:22,0.006900211,0.027955784,0.030741409,0.051630555,0.016730893
2023-03-23 19:00:23,0.013291517,0.027770391,0.010185474,0.051858203,0.016955247
2023-03-23 19:00:24,0.004827893,0.027969942,0.022078476,0.052248092,0.016732255
2023-03-23 19:00:25,0.005302068,0.027908507,0.010874241,0.051576578,0.016918258
2023-03-23 19:00:26,0.002044756,0.028256491,0.014322673,0.051576578,0.016997598
2023-03-23 19:00:27,0.001814936,0.028083856,0.010789588,0.05201,0.016843532
2023-03-23 19:00:28,0.005856594,0.027738365,0.012951474,0.051571066,0.016859713
2023-03-23 19:00:29,0.002636783,0.028063342,0.010170942,0.05155845,0.016721215
2023-03-23 19:00:30,0.001674373,0.028155181,0.030118769,0.052625073,0.021704468
2023-03-23 19:00:31,0.001499635,0.028913933,0.010028727,0.05153294,0.01686275
2023-03-23 19:00:32,0.001588121,0.028986209,0.010571643,0.051605828,0.021232226
2023-03-23 19:00:33,0.001512521,0.029426697,0.010211709,0.051672675,0.016678368
2023-03-23 19:00:34,0.00203062,0.028559207,0.01009701,0.051408254,0.016915483
2023-03-23 19:00:35,0.001724026,0.028395418,0.010745476,0.051538747,0.01764712
2023-03-23 19:00:36,0.0089814,0.029826988,0.010446209,0.051543538,0.018712659
2023-03-23 19:00:37,0.004704427,0.027895503,0.01012451,0.051617691,0.017009581
2023-03-23 19:00:38,0.003864228,0.028542884,0.010037198,0.052183141,0.016773076
2023-03-23 19:00:39,0.001644723,0.029877005,0.010373337,0.051785476,0.017001269
2023-03-23 19:00:40,0.001601329,0.027754068,0.010054825,0.051756019,0.017142001
2023-03-23 19:00:41,0.00214483,0.027941619,0.009980142,0.054770454,0.016831678
2023-03-23 19:00:42,0.001764046,0.029242987,0.009975583,0.054289541,0.016605935
2023-03-23 19:00:43,0.001817025,0.02779054,0.009946066,0.052611176,0.016884574
2023-03-23 19:00:44,0.002982108,0.029411757,0.015866953,0.051617413,0.017283808
2023-03-23 19:00:45,0.001573852,0.028319703,0.010769136,0.052205598,0.016728987
2023-03-23 19:00:46,0.001574553,0.028161192,0.014893654,0.051608336,0.016793719
2023-03-23 19:00:47,0.006259063,0.028249113,0.010130389,0.053744206,0.016821207
2023-03-23 19:00:48,0.002148031,0.028022368,0.011262791,0.051363793,0.019008045
2023-03-23 19:00:49,0.001619826,0.02808367,0.010267063,0.051747884,0.016867365
2023-03-23 19:00:50,0.001595385,0.027812128,0.014177478,0.051816416,0.016944566
2023-03-23 19:00:51,0.004607162,0.028079567,0.01074803,0.05362665,0.016580183
2023-03-23 19:00:52,0.001698983,0.028934466,0.010229134,0.052656286,0.016743729
2023-03-23 19:00:53,0.007071611,0.027940077,0.009850954,0.051738483,0.016952053
2023-03-23 19:00:54,0.001556471,0.027910916,0.024290006,0.051587688,0.0170691
2023-03-23 19:00:55,0.001569559,0.027953394,0.011561936,0.051266811,0.016968393
2023-03-23 19:00:56,0.003857267,0.02795279,0.012646948,0.05194456,0.016944807
2023-03-23 19:00:57,0.001854791,0.028185163,0.011525154,0.052139151,0.016971005
2023-03-23 19:00:58,0.002295795,0.028127642,0.010032081,0.051747158,0.017124807
2023-03-23 19:00:59,0.003810772,0.028280655,0.020043074,0.053815889,0.017156799
2023-03-23 19:01:00,0.002969433,0.028064916,0.010208466,0.051974612,0.016768444
2023-03-23 19:01:01,0.001879147,0.027895975,0.010389639,0.051805792,0.016912808
2023-03-23 19:01:02,0.002215676,0.027822562,0.011997282,0.051588415,0.016814364
2023-03-23 19:01:03,0.00245521,0.028304791,0.010017968,0.053425823,0.016824043
2023-03-23 19:01:04,0.002162704,0.027918665,0.010301361,0.051661914,0.016968254
2023-03-23 19:01:05,0.010407797,0.028109063,0.010498177,0.051615725,0.017043264
2023-03-23 19:01:06,0.001927548,0.027952169,0.010043297,0.05138014,0.016902914
2023-03-23 19:01:07,0.003897815,0.027958549,0.014150607,0.05203554,0.016741154
2023-03-23 19:01:08,0.005694279,0.028585741,0.010936072,0.051669917,0.016611925
2023-03-23 19:01:09,0.00191014,0.029071289,0.010358931,0.052069584,0.017833772
2023-03-23 19:01:10,0.001552324,0.02817345,0.010475602,0.05163136,0.016910442
2023-03-23 19:01:11,0.002346298,0.027909503,0.015362144,0.05157166,0.022056598
2023-03-23 19:01:12,0.00729438,0.028043891,0.010129337,0.053133047,0.016717289
2023-03-23 19:01:13,0.001897254,0.02819785,0.010201993,0.05523547,0.017065654
2023-03-23 19:01:14,0.002534749,0.028102676,0.01023683,0.052643033,0.018500425
2023-03-23 19:01:15,0.00427901,0.028212806,0.009988124,0.051617681,0.019785857
2023-03-23 19:01:16,0.002202558,0.028150401,0.010315414,0.051484229,0.017179521
2023-03-23 19:01:17,0.003032106,0.028228155,0.0099747,0.051276238,0.017805137
2023-03-23 19:01:18,0.004239444,0.028533066,0.010374861,0.05121546,0.018198586
2023-03-23 19:01:19,0.001540385,0.028058029,0.011303293,0.051741941,0.017318434
2023-03-23 19:01:20,0.001790887,0.027939366,0.010062935,0.051227433,0.01728831
2023-03-23 19:01:21,0.005230077,0.028165455,0.009974724,0.051240537,0.01691649
2023-03-23 19:01:22,0.006074255,0.02777966,0.010125767,0.051464974,0.016843786
2023-03-23 19:01:23,0.001827177,0.028190644,0.010464841,0.051402862,0.018966146
2023-03-23 19:01:24,0.005283651,0.028062278,0.009920916,0.051474814,0.018550491
2023-03-23 19:01:25,0.004660376,0.028037608,0.01012272,0.05161854,0.022876302
2023-03-23 19:01:26,0.005179384,0.027809717,0.010404575,0.051576104,0.021379972
2023-03-23 19:01:27,0.004468534,0.027870432,0.010624606,0.051407972,0.017556731
2023-03-23 19:01:28,0.003136219,0.027889118,0.014250594,0.051733684,0.017582088
2023-03-23 19:01:29,0.00154231,0.02788443,0.010323036,0.0532181,0.017868267
2023-03-23 19:01:30,0.003545007,0.028188378,0.011183707,0.051637122,0.018613246
2023-03-23 19:01:31,0.001962522,0.027798195,0.009810673,0.053943324,0.019382047
2023-03-23 19:01:32,0.001991982,0.028206537,0.011176427,0.053203853,0.016779864
2023-03-23 19:01:33,0.001596539,0.028029998,0.010059957,0.051611764,0.020006156
2023-03-23 19:01:34,0.002040251,0.02789511,0.010255995,0.051958316,0.019183725
2023-03-23 19:01:35,0.001655236,0.027933644,0.010587463,0.051610635,0.018056172
2023-03-23 19:01:36,0.003013838,0.031568743,0.014735279,0.051721333,0.016604246
2023-03-23 19:01:37,0.004423229,0.02810419,0.010381491,0.051738917,0.017831044
2023-03-23 19:01:38,0.002000724,0.02818889,0.010693319,0.051553375,0.017062625
2023-03-23 19:01:39,0.003034027,0.028017941,0.013131751,0.053340912,0.017984299
2023-03-23 19:01:40,0.001815182,0.02920224,0.012904955,0.051477006,0.016909688
2023-03-23 19:01:41,0.00234342,0.028145942,0.011872227,0.051665666,0.017352028
2023-03-23 19:01:42,0.00329657,0.02833148,0.010074561,0.051671625,0.016843183
2023-03-23 19:01:43,0.003763066,0.027845556,0.012240138,0.051448987,0.018981872
2023-03-23 19:01:44,0.001670874,0.027949159,0.010244827,0.051745656,0.016900193
2023-03-23 19:01:45,0.00177963,0.02764844,0.010631882,0.051672578,0.019233065
2023-03-23 19:01:46,0.00164424,0.02804309,0.011831256,0.052096003,0.016999841
2023-03-23 19:01:47,0.005220603,0.027817717,0.012111714,0.051727031,0.01668564
2023-03-23 19:01:48,0.00459584,0.027835719,0.01285341,0.053541323,0.016878531
2023-03-23 19:01:49,0.001824188,0.027882641,0.011354725,0.052283608,0.016843092
2023-03-23 19:01:50,0.002100286,0.02788102,0.020227705,0.051618355,0.018507891
2023-03-23 19:01:51,0.002315275,0.027983623,0.011738388,0.051405405,0.016790717
2023-03-23 19:01:52,0.001915204,0.027885567,0.010568429,0.052692481,0.016960516
2023-03-23 19:01:53,0.002557208,0.027798127,0.012058969,0.051550506,0.016802211
2023-03-23 19:01:54,0.002319013,0.027533542,0.010161669,0.051828692,0.017044084
2023-03-23 19:01:55,0.001894651,0.027893842,0.011105727,0.051916078,0.020353656
2023-03-23 19:01:56,0.002014645,0.028267137,0.010249005,0.052107575,0.017108078
2023-03-23 19:01:57,0.009184738,0.0276939,0.010085725,0.051785895,0.020071758
2023-03-23 19:01:58,0.001978492,0.028176316,0.012643412,0.051617087,0.019226131
2023-03-23 19:01:59,0.003743002,0.027856792,0.02109687,0.051846431,0.018332221
2023-03-23 19:02:00,0.001796089,0.028063757,0.025717566,0.051536402,0.017100869
2023-03-23 19:02:01,0.001888279,0.028098617,0.011227269,0.051428095,0.017899216
2023-03-23 19:02:02,0.004484249,0.029108202,0.011568597,0.051326617,0.017109237
2023-03-23 19:02:03,0.001817332,0.027878601,0.010157932,0.051614448,0.01730878
2023-03-23 19:02:04,0.002269528,0.027958722,0.012215561,0.051884104,0.016671474
2023-03-23 19:02:05,0.001773635,0.027850295,0.01354594,0.051487931,0.017317338
2023-03-23 19:02:06,0.00221278,0.031311133,0.012243552,0.051511092,0.017317338
2023-03-23 19:02:07,0.001487,0.028010241,0.015371402,0.052064195,0.01941967
2023-03-23 19:02:08,0.002373577,0.02771499,0.015402002,0.051575148,0.01788971
2023-03-23 19:02:09,0.001611753,0.027911552,0.013001067,0.051339961,0.018762888
2023-03-23 19:02:10,0.001817787,0.028305862,0.021148105,0.05154936,0.017119613
2023-03-23 19:02:11,0.002211849,0.028046779,0.010219456,0.051695246,0.016874947
2023-03-23 19:02:12,0.005604365,0.028256411,0.010508862,0.052102012,0.016891463
2023-03-23 19:02:13,0.00185279,0.027776213,0.012261785,0.051525393,0.017106862
2023-03-23 19:02:14,0.001714551,0.028800797,0.016129683,0.051774721,0.023888047
2023-03-23 19:02:15,0.001680373,0.02815698,0.012395475,0.051721421,0.016889695
2023-03-23 19:02:16,0.002098752,0.02976341,0.012125324,0.051568858,0.017069232
2023-03-23 19:02:17,0.00279072,0.029444976,0.015165146,0.056778973,0.016586113
2023-03-23 19:02:18,0.001892218,0.027779595,0.013066976,0.05135469,0.016892723
2023-03-23 19:02:19,0.001790269,0.027917544,0.010173008,0.051593367,0.01701074
2023-03-23 19:02:20,0.001918882,0.027719127,0.015961673,0.051568403,0.017009839
2023-03-23 19:02:21,0.001717083,0.027675847,0.011621357,0.051709491,0.017213724
2023-03-23 19:02:22,0.004473309,0.027551962,0.011520547,0.0514971,0.016865002
2023-03-23 19:02:23,0.001783934,0.027562333,0.01090758,0.051784404,0.016588156
2023-03-23 19:02:24,0.001607546,0.027529921,0.012154396,0.051615868,0.01675242
2023-03-23 19:02:25,0.001590548,0.027728417,0.010063381,0.051332948,0.017330146
2023-03-23 19:02:26,0.001485517,0.028262177,0.01016361,0.051724746,0.017122465
2023-03-23 19:02:27,0.005383946,0.027799793,0.013360459,0.057059386,0.017134917
2023-03-23 19:02:28,0.002990272,0.027752161,0.01258645,0.051968589,0.01699105
2023-03-23 19:02:29,0.001741186,0.028502442,0.015105725,0.051512103,0.01739613
2023-03-23 19:02:30,0.002000462,0.027953654,0.01657978,0.051637574,0.017203931
2023-03-23 19:02:31,0.002728763,0.027992213,0.010913329,0.051570499,0.017523939
2023-03-23 19:02:32,0.002764232,0.02816267,0.010694334,0.051683332,0.017149652
2023-03-23 19:02:33,0.001984795,0.027925402,0.010716115,0.051748557,0.016260949
2023-03-23 19:02:34,0.001741164,0.02789348,0.01028455,0.051710987,0.016586299
2023-03-23 19:02:35,0.001984021,0.028279931,0.012906521,0.051305782,0.016478304
2023-03-23 19:02:36,0.002068066,0.031133012,0.01335936,0.051588592,0.018551237
2023-03-23 19:02:37,0.001858706,0.027901456,0.010523863,0.052575046,0.016452255
2023-03-23 19:02:38,0.001942065,0.027801619,0.012789874,0.051804222,0.016533618
2023-03-23 19:02:39,0.002069947,0.02802883,0.01084258,0.051697199,0.01657818
2023-03-23 19:02:40,0.001985207,0.028256312,0.010599793,0.051798853,0.016438963
2023-03-23 19:02:41,0.001756416,0.028333956,0.014273202,0.051867549,0.016494486
2023-03-23 19:02:42,0.001636944,0.027795301,0.010423283,0.05134417,0.016548217
2023-03-23 19:02:43,0.002381433,0.027821426,0.013505173,0.051297306,0.016679484
2023-03-23 19:02:44,0.001728095,0.027658967,0.011273572,0.051490157,0.016893689
2023-03-23 19:02:45,0.002055458,0.028196604,0.03470216,0.051605101,0.016750446
2023-03-23 19:02:46,0.001863659,0.02918008,0.017394836,0.051624331,0.016520161
2023-03-23 19:02:47,0.001644257,0.027796868,0.010553193,0.051731748,0.016613718
2023-03-23 19:02:48,0.001569303,0.028104845,0.010344592,0.051606949,0.016851266
2023-03-23 19:02:49,0.001684765,0.028261481,0.010170868,0.055291176,0.016683664
2023-03-23 19:02:50,0.001468052,0.028243399,0.013436244,0.051517269,0.016551617
2023-03-23 19:02:51,0.007860839,0.0420904,0.010001746,0.063278341,0.034162112
2023-03-23 19:02:52,0.001893891,0.027641095,0.011109934,0.063278341,0.01658471
2023-03-23 19:02:53,0.002106248,0.027696238,0.013731836,0.05191001,0.016476858
2023-03-23 19:02:54,0.002022938,0.028565074,0.009956352,0.051587858,0.016533271
2023-03-23 19:02:55,0.004444619,0.02765699,0.012304287,0.051406322,0.016456574
2023-03-23 19:02:56,0.00154574,0.028369832,0.011929708,0.051583212,0.01712032
2023-03-23 19:02:57,0.001693133,0.027817613,0.011931687,0.051693073,0.016520226
2023-03-23 19:02:58,0.001810393,0.027876651,0.010886714,0.051492224,0.016651946
2023-03-23 19:02:59,0.001773445,0.028120546,0.011955661,0.051489597,0.016500952
2023-03-23 19:03:00,0.001726882,0.028057799,0.018847064,0.051505351,0.016560588
2023-03-23 19:03:01,0.001664619,0.028205197,0.010193527,0.051549194,0.01647455
2023-03-23 19:03:02,0.001706537,0.028003761,0.010263249,0.052220948,0.017970109
2023-03-23 19:03:03,0.001856117,0.028121401,0.0103405,0.051871097,0.016612576
2023-03-23 19:03:04,0.001862786,0.028121283,0.009904638,0.051607582,0.016349206
2023-03-23 19:03:05,0.001621213,0.028166681,0.00998744,0.051382782,0.016431472
2023-03-23 19:03:06,0.001699947,0.027946353,0.009823313,0.051470257,0.016429767
2023-03-23 19:03:07,0.002611857,0.028133154,0.010245314,0.051545555,0.016560189
2023-03-23 19:03:08,0.001484161,0.028135815,0.014049713,0.051501655,0.016930216
2023-03-23 19:03:09,0.002064667,0.027974503,0.00993514,0.051910406,0.016772314
2023-03-23 19:03:10,0.001848926,0.028393368,0.013303652,0.051569099,0.016774016
2023-03-23 19:03:11,0.001421562,0.028560224,0.009986149,0.051547398,0.016591944
2023-03-23 19:03:12,0.002723898,0.027823821,0.010025462,0.051687981,0.016977649
2023-03-23 19:03:13,0.001368528,0.028263258,0.012722988,0.051555006,0.016637421
2023-03-23 19:03:14,0.001817067,0.028217843,0.015924999,0.051496628,0.016720652
2023-03-23 19:03:15,0.001645695,0.028128705,0.01020394,0.051711642,0.016841327
2023-03-23 19:03:16,0.001855369,0.027902575,0.010164789,0.051437568,0.016365549
2023-03-23 19:03:17,0.002035713,0.027726363,0.013668266,0.051781885,0.016674222
2023-03-23 19:03:18,0.001673467,0.02849299,0.010239485,0.051609847,0.017901266
2023-03-23 19:03:19,0.001780071,0.028423343,0.010112079,0.051604477,0.016691083
2023-03-23 19:03:20,0.0017825,0.03064161,0.012276422,0.051817226,0.019248077
2023-03-23 19:03:21,0.001560502,0.027892588,0.010001481,0.051568766,0.017332508
2023-03-23 19:03:22,0.001789705,0.028582932,0.012215027,0.051540583,0.017494029
2023-03-23 19:03:23,0.001390814,0.02788683,0.010359642,0.051895782,0.01675595
2023-03-23 19:03:24,0.001882375,0.027993942,0.011426751,0.05155248,0.017094361
2023-03-23 19:03:25,0.00174552,0.027453499,0.011859892,0.051636328,0.016588061
2023-03-23 19:03:26,0.001720381,0.027517239,0.012394612,0.051708982,0.018641328
2023-03-23 19:03:27,0.001552061,0.027687131,0.009797583,0.051677973,0.017166161
2023-03-23 19:03:28,0.001931136,0.027828323,0.010006645,0.051734943,0.017112145
2023-03-23 19:03:29,0.001934085,0.027332168,0.015453992,0.051802551,0.016768536
2023-03-23 19:03:30,0.001689105,0.027614015,0.010274311,0.051408759,0.016866386
2023-03-23 19:03:31,0.001815181,0.027596529,0.01161189,0.051654558,0.016775846
2023-03-23 19:03:32,0.001598351,0.027773823,0.010054526,0.051464718,0.016978549
2023-03-23 19:03:33,0.001691164,0.027942364,0.010009914,0.051517613,0.01662051
2023-03-23 19:03:34,0.001912738,0.027812566,0.010281077,0.051515568,0.01706242
2023-03-23 19:03:35,0.001537807,0.027661412,0.010056551,0.051837423,0.016808085
2023-03-23 19:03:36,0.001483369,0.027693557,0.013198653,0.05184125,0.018881504
2023-03-23 19:03:37,0.00153718,0.027468033,0.010029535,0.051895295,0.016758894
2023-03-23 19:03:38,0.001719244,0.027758931,0.010157781,0.051383376,0.017116406
2023-03-23 19:03:39,0.001568498,0.0280324,0.010133914,0.051605123,0.017699573
2023-03-23 19:03:40,0.001651984,0.027771945,0.009841675,0.053206728,0.016924674
2023-03-23 19:03:41,0.001741038,0.028099747,0.011717283,0.051634495,0.016843787
2023-03-23 19:03:42,0.001686306,0.028055406,0.013680506,0.051636139,0.016987582
2023-03-23 19:03:43,0.001564213,0.027544041,0.010266318,0.051634397,0.018029706
2023-03-23 19:03:44,0.001624964,0.027462253,0.014100115,0.051642174,0.017161267
2023-03-23 19:03:45,0.001497725,0.027678492,0.009855017,0.054195345,0.017018582
2023-03-23 19:03:46,0.001464792,0.027689373,0.013420334,0.051557936,0.01703905
2023-03-23 19:03:47,0.001573982,0.027857202,0.010261798,0.051478528,0.017346926
2023-03-23 19:03:48,0.001850124,0.027911852,0.010000372,0.051487642,0.016733048
2023-03-23 19:03:49,0.001932917,0.027653003,0.009888025,0.051636368,0.01690668
2023-03-23 19:03:50,0.00177808,0.027603339,0.010002703,0.051529117,0.017051685
2023-03-23 19:03:51,0.001703426,0.027800742,0.009947442,0.051712448,0.016852081
2023-03-23 19:03:52,0.001533324,0.027730476,0.013214407,0.051448284,0.016806214
2023-03-23 19:03:53,0.001943311,0.027781939,0.010890528,0.05144835,0.016858361
2023-03-23 19:03:54,0.001746929,0.027484048,0.009779636,0.051436995,0.017811721
2023-03-23 19:03:55,0.001618786,0.028387342,0.013941603,0.054543378,0.016603805
2023-03-23 19:03:56,0.001676938,0.028349273,0.010571696,0.051339824,0.017155505
2023-03-23 19:03:57,0.001722385,0.027730953,0.014707535,0.052210966,0.016753675
2023-03-23 19:03:58,0.001527565,0.027700037,0.0103174,0.051673265,0.017725379
2023-03-23 19:03:59,0.001914534,0.027545065,0.010038967,0.051533614,0.017140946
2023-03-23 19:04:00,0.001571991,0.027726104,0.010036986,0.051811511,0.016797652
2023-03-23 19:04:01,0.001930113,0.027634887,0.010177973,0.05189676,0.016961241
2023-03-23 19:04:02,0.001577448,0.027942706,0.010232024,0.051490036,0.017047403
2023-03-23 19:04:03,0.001922045,0.027664354,0.010168418,0.051693017,0.017120638
2023-03-23 19:04:04,0.001581202,0.027651491,0.010165658,0.051391005,0.016918768
2023-03-23 19:04:05,0.00218296,0.027746437,0.009966456,0.051707982,0.017105332
2023-03-23 19:04:06,0.001733517,0.0283387,0.012200902,0.051587055,0.016688321
2023-03-23 19:04:07,0.001987284,0.02787111,0.010426417,0.051898115,0.017425559
2023-03-23 19:04:08,0.001775035,0.028136661,0.010922953,0.051470242,0.018688968
2023-03-23 19:04:09,0.001741875,0.027381465,0.010180391,0.051657179,0.016960806
2023-03-23 19:04:10,0.001560069,0.027693165,0.011081308,0.051784621,0.017735597
2023-03-23 19:04:11,0.002107064,0.027979826,0.010047989,0.051571102,0.016910291
2023-03-23 19:04:12,0.006724428,0.028239273,0.013463248,0.051614047,0.017423515
2023-03-23 19:04:13,0.001733953,0.028022636,0.010473271,0.05196545,0.016734236
2023-03-23 19:04:14,0.001664917,0.027592655,0.011630988,0.052241467,0.016768047
2023-03-23 19:04:15,0.001687538,0.027517256,0.00998736,0.051748849,0.017079208
2023-03-23 19:04:16,0.001712044,0.02792839,0.009934311,0.051617461,0.016859431
2023-03-23 19:04:17,0.001660673,0.027703243,0.010142185,0.05144027,0.016889309
2023-03-23 19:04:18,0.001709073,0.028118782,0.009826514,0.051536531,0.017420471
2023-03-23 19:04:19,0.001728096,0.027782509,0.010122843,0.051580346,0.016966015
2023-03-23 19:04:20,0.001790014,0.028166743,0.010322945,0.051598222,0.017364634
2023-03-23 19:04:21,0.00194343,0.027652568,0.011307162,0.051639451,0.01708183
2023-03-23 19:04:22,0.001540843,0.027947833,0.010518747,0.051637532,0.01683406
2023-03-23 19:04:23,0.001854557,0.027632644,0.009920594,0.051501634,0.016799191
2023-03-23 19:04:24,0.001600149,0.030386891,0.009807599,0.052809572,0.016813943
2023-03-23 19:04:25,0.00167606,0.027842781,0.013125482,0.051708131,0.017230289
2023-03-23 19:04:26,0.001390593,0.027971436,0.010101578,0.051349735,0.017264161
2023-03-23 19:04:27,0.001657648,0.02958802,0.010482602,0.051466593,0.016886788
2023-03-23 19:04:28,0.00177634,0.027684108,0.01228399,0.051286336,0.017284249
2023-03-23 19:04:29,0.001513508,0.027735776,0.013104875,0.053127644,0.016656661
2023-03-23 19:04:30,0.001836927,0.027655731,0.010991888,0.051534628,0.017380671
2023-03-23 19:04:31,0.001502536,0.027697735,0.013744444,0.051885709,0.016895668
2023-03-23 19:04:32,0.001921288,0.02780697,0.011710606,0.051592219,0.021283119
2023-03-23 19:04:33,0.001816139,0.027680676,0.009918218,0.053729886,0.016632725
2023-03-23 19:04:34,0.00191178,0.027727838,0.0134628,0.054239628,0.016860396
2023-03-23 19:04:35,0.001845299,0.027766219,0.010086953,0.052407653,0.016769579
2023-03-23 19:04:36,0.00168421,0.027799364,0.010220823,0.051502593,0.017136736
2023-03-23 19:04:37,0.00155413,0.027910895,0.011555299,0.051491991,0.016702716
2023-03-23 19:04:38,0.001503779,0.027876612,0.009958206,0.051555029,0.016778106
2023-03-23 19:04:39,0.001820165,0.027668145,0.009986385,0.051707204,0.016852854
2023-03-23 19:04:40,0.001845023,0.027673641,0.010288853,0.051896096,0.016801381
2023-03-23 19:04:41,0.005879807,0.027771848,0.010037531,0.051911335,0.017087079
2023-03-23 19:04:42,0.001453661,0.027559527,0.009891343,0.051824208,0.016850531
2023-03-23 19:04:43,0.001361242,0.027579929,0.013816257,0.051365678,0.01677438
2023-03-23 19:04:44,0.001481835,0.028084244,0.013209307,0.051618812,0.017782179
2023-03-23 19:04:45,0.001329685,0.02757308,0.012115361,0.051902323,0.016776608
2023-03-23 19:04:46,0.001391451,0.027871612,0.015972819,0.053737231,0.016996655
2023-03-23 19:04:47,0.001833563,0.028181838,0.010348775,0.051570334,0.017099412
2023-03-23 19:04:48,0.001390829,0.027863284,0.01235698,0.052204515,0.017275442
2023-03-23 19:04:49,0.00166471,0.027819052,0.010080551,0.051571777,0.016922073
2023-03-23 19:04:50,0.001581157,0.028095501,0.009924992,0.05205942,0.017507066
2023-03-23 19:04:51,0.003361229,0.027929362,0.015358954,0.05430188,0.017338651
2023-03-23 19:04:52,0.007190804,0.027953059,0.011623798,0.054435573,0.017158066
2023-03-23 19:04:53,0.00174583,0.028613209,0.010146712,0.051837281,0.018390298
2023-03-23 19:04:54,0.001846299,0.027905776,0.010111514,0.051703824,0.016897286
2023-03-23 19:04:55,0.001786838,0.027972172,0.010193311,0.05137736,0.016936206
2023-03-23 19:04:56,0.003010741,0.027849128,0.010408675,0.051542504,0.019050165
2023-03-23 19:04:57,0.001651058,0.029431533,0.010175432,0.051670644,0.016783924
2023-03-23 19:04:58,0.001609723,0.027706402,0.010179085,0.051656643,0.017281769
2023-03-23 19:04:59,0.001674624,0.027892734,0.010116502,0.062955765,0.017063899
